name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,modern_trust_preview,logo_storage_path
Jason's Heat & Air,jasons-heat-air,Paragould,Arkansas,+1 870-212-2283,5.0,141,ChIJy6yVJJl71ocR4SIrZl6oQLI,"https://search.google.com/local/reviews?placeid=ChIJy6yVJJl71ocR4SIrZl6oQLI&q=hvac,+Paragould,+AR,+US&authuser=0&hl=en&gl=US",not_logo,4,11,12,59,08/2019,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jason_dixon2000@yahoo.com,https://jasonsheatandair.net/,36.0528769,-90.4686304,https://atlasgrowth.ai/t/modern-trust/jasons-heat-air,
Mid-South Heat & Air,mid-south-heat-air,Paragould,Arkansas,+1 870-450-0777,4.9,45,ChIJB-SmCwN91ocRDZkEqljH12c,"https://search.google.com/local/reviews?placeid=ChIJB-SmCwN91ocRDZkEqljH12c&q=hvac,+Paragould,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,1,2,08/2023,"{""monday"": ""7AM-5:30PM"", ""tuesday"": ""7AM-5:30PM"", ""wednesday"": ""7AM-5:30PM"", ""thursday"": ""7AM-5:30PM"", ""friday"": ""7AM-5:30PM"", ""saturday"": ""9AM-4PM"", ""sunday"": ""12-4PM""}",aaronburns83@yahoo.com,,36.0679324,-90.576413,https://atlasgrowth.ai/t/modern-trust/mid-south-heat-air,/logos/mid-south-heat-air.png
Walker Heating & Air,walker-heating-air,Paragould,Arkansas,+1 870-476-2078,4.9,68,ChIJ-Ys2o7F71ocRl8B-S0c7JyM,"https://search.google.com/local/reviews?placeid=ChIJ-Ys2o7F71ocRl8B-S0c7JyM&q=hvac,+Paragould,+AR,+US&authuser=0&hl=en&gl=US",logo,1,7,11,22,08/2022,"{""monday"": ""8AM-4:30PM"", ""tuesday"": ""8AM-4:30PM"", ""wednesday"": ""8AM-4:30PM"", ""thursday"": ""8AM-4:30PM"", ""friday"": ""8AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",dwalker980@yahoo.com,http://walkerheatingandair.com/,36.0975031,-90.503229,https://atlasgrowth.ai/t/modern-trust/walker-heating-air,/logos/walker-heating-air.png
Eagles HVAC LLC,eagles-hvac-llc,Pea Ridge,Arkansas,+1 479-631-2665,4.6,11,ChIJ8fPMXKkZyYcRLeobqcu84q8,"https://search.google.com/local/reviews?placeid=ChIJ8fPMXKkZyYcRLeobqcu84q8&q=hvac,+Pea+Ridge,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,4,12/2024,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,36.4427638,-94.1280191,https://atlasgrowth.ai/t/modern-trust/eagles-hvac-llc,
My Guys' HVAC,my-guys-hvac,Pea Ridge,Arkansas,+1 479-268-8517,4.9,41,ChIJpXdhl8EayYcRR_CGGZVkeUU,"https://search.google.com/local/reviews?placeid=ChIJpXdhl8EayYcRR_CGGZVkeUU&q=hvac,+Pea+Ridge,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,3,10/2023,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",myguyshvac@gmail.com,http://guyshvac.com/,36.4230575,-94.1105448,https://atlasgrowth.ai/t/modern-trust/my-guys-hvac,
Mohawk Heating and Air Conditioning,mohawk-heating-and-air-conditioning,Piggott,Arkansas,+1 870-598-4700,4.5,15,ChIJZbt7b3k71ocRXSOQNvd6ws0,"https://search.google.com/local/reviews?placeid=ChIJZbt7b3k71ocRXSOQNvd6ws0&q=hvac,+Piggott,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,3,11/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""Closed""}",,,36.3815971,-90.1820764,https://atlasgrowth.ai/t/modern-trust/mohawk-heating-and-air-conditioning,
Clement Service LLC Heating & AC,clement-service-llc-heating-ac,Pine Bluff,Arkansas,+1 870-489-1959,4.4,7,ChIJa-FxKV87LYYRBhHf_kZLYEw,"https://search.google.com/local/reviews?placeid=ChIJa-FxKV87LYYRBhHf_kZLYEw&q=hvac,+Pine+Bluff,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,03/2025,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""24/7""}",,,34.2249452,-92.0034919,https://atlasgrowth.ai/t/modern-trust/clement-service-llc-heating-ac,
Refrigeration & Electric Supply,refrigeration-electric-supply,Pine Bluff,Arkansas,+1 870-536-1133,4.4,34,ChIJMwVW7WI8LYYRjYZCekspWg4,"https://search.google.com/local/reviews?placeid=ChIJMwVW7WI8LYYRjYZCekspWg4&q=hvac,+Pine+Bluff,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,4,01/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jpope@resupplyco.com,https://www.resupplyco.com/,34.2121661,-92.0288527,https://atlasgrowth.ai/t/modern-trust/refrigeration-electric-supply,
Seark Heating and Air,seark-heating-and-air,Pine Bluff,Arkansas,+1 870-692-2209,4.9,56,ChIJ76GRPLs5LYYR7TayhAu0uOk,"https://search.google.com/local/reviews?placeid=ChIJ76GRPLs5LYYR7TayhAu0uOk&q=hvac,+Pine+Bluff,+AR,+US&authuser=0&hl=en&gl=US",logo,2,2,2,9,02/2023,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",searkhvac@yahoo.com,https://searkhvac.com/?utm_source=GBP,34.1942925,-92.0370223,https://atlasgrowth.ai/t/modern-trust/seark-heating-and-air,/logos/seark-heating-and-air.png
T and D HVAC Services,t-and-d-hvac-services,Pine Bluff,Arkansas,+1 870-209-4887,4.7,23,ChIJS3eqE80_LYYRVSWV2b2alDA,"https://search.google.com/local/reviews?placeid=ChIJS3eqE80_LYYRVSWV2b2alDA&q=hvac,+Pine+Bluff,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,1,2,07/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",astigma@astigmatic.com,http://www.tanddhvac.com/,34.1905605,-92.1243692,https://atlasgrowth.ai/t/modern-trust/t-and-d-hvac-services,/logos/t-and-d-hvac-services.png
All In One Services,all-in-one-services,Pocahontas,Arkansas,+1 870-810-7688,4.6,9,ChIJjy8EKfM7X6cRjVVNorsmQT0,"https://search.google.com/local/reviews?placeid=ChIJjy8EKfM7X6cRjVVNorsmQT0&q=hvac,+Pocahontas,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,01/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,36.2579875,-90.9754053,https://atlasgrowth.ai/t/modern-trust/all-in-one-services,
Smooth Runnin’ Heat & Air,smooth-runnin-heat-air,Pottsville,Arkansas,+1 479-264-4462,5.0,16,ChIJF66ylsWrzYcRqbNOqAuAauo,"https://search.google.com/local/reviews?placeid=ChIJF66ylsWrzYcRqbNOqAuAauo&q=hvac,+Pottsville,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,10/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",smooth.runnin02@gmail.com,,35.233007,-93.03098,https://atlasgrowth.ai/t/modern-trust/smooth-runnin-heat-air,
HD Heating and Cooling,hd-heating-and-cooling,Prattsville,Arkansas,+1 870-484-3215,5.0,8,ChIJOSyKr120m4gRR8Ta8Eb7F4E,"https://search.google.com/local/reviews?placeid=ChIJOSyKr120m4gRR8Ta8Eb7F4E&q=hvac,+Prattsville,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,1,5,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",office@hdhvac.net,https://hdhvac.net/,34.3139583,-92.543106,https://atlasgrowth.ai/t/modern-trust/hd-heating-and-cooling,/logos/hd-heating-and-cooling.png
"Middlebrooks Heat, Air & Refrigeration",middlebrooks-heat-air-refrigeration,Ratcliff,Arkansas,+1 479-518-1304,4.9,27,ChIJFaXmFROFy4cRbamqr_safpk,"https://search.google.com/local/reviews?placeid=ChIJFaXmFROFy4cRbamqr_safpk&q=hvac,+Ratcliff,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,05/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""9AM-1PM"", ""sunday"": ""Closed""}",chris_m30@hotmail.com,,35.3052006,-93.8792707,https://atlasgrowth.ai/t/modern-trust/middlebrooks-heat-air-refrigeration,
DS HVAC,ds-hvac,Rogers,Arkansas,+1 479-330-0010,4.9,11,ChIJH5kk5CaJ6qwR6g6bsbqKv-w,"https://search.google.com/local/reviews?placeid=ChIJH5kk5CaJ6qwR6g6bsbqKv-w&q=hvac,+Rogers,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,2,6,12,12/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,https://ds-hvac.com/,36.3478882,-94.1383522,https://atlasgrowth.ai/t/modern-trust/ds-hvac,
It's HVAC,its-hvac,Rogers,Arkansas,+1 479-866-6310,4.9,42,ChIJjW7gO3AXyYcROWnQ4ygZPUc,"https://search.google.com/local/reviews?placeid=ChIJjW7gO3AXyYcROWnQ4ygZPUc&q=hvac,+Rogers,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,1,7,09/2023,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",itsservicesnwa@gmail.com,https://itsservicesnwa.com/,36.3200063,-94.0684204,https://atlasgrowth.ai/t/modern-trust/its-hvac,/logos/its-hvac.png
"Pure Comfort Heating, Cooling & Electrical",pure-comfort-heating-cooling-electrical,Rogers,Arkansas,+1 479-212-2121,5.0,281,ChIJrWip9K4ZyYcRPMygS-9ceaI,"https://search.google.com/local/reviews?placeid=ChIJrWip9K4ZyYcRPMygS-9ceaI&q=hvac,+Rogers,+AR,+US&authuser=0&hl=en&gl=US",logo,1,7,8,114,11/2013,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",purecomfort@yahoo.com,https://www.purecomfortnwa.com/,36.356454,-94.1265575,https://atlasgrowth.ai/t/modern-trust/pure-comfort-heating-cooling-electrical,/logos/pure-comfort-heating-cooling-electrical.png
AffordaBull Heat & Air,affordabull-heat-air,Russellville,Arkansas,+1 479-747-6548,4.0,16,ChIJq6p-6ENTzIcRVK1LumNG9-o,"https://search.google.com/local/reviews?placeid=ChIJq6p-6ENTzIcRVK1LumNG9-o&q=hvac,+Russellville,+AR,+US&authuser=0&hl=en&gl=US",not_logo,1,1,1,11,10/2024,"{""monday"": ""9AM-5PM"", ""tuesday"": ""9AM-5PM"", ""wednesday"": ""9AM-5PM"", ""thursday"": ""9AM-5PM"", ""friday"": ""9AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",j.bull@affordabullair.com,https://www.affordabullair.com/,35.2785717,-93.1138537,https://atlasgrowth.ai/t/modern-trust/affordabull-heat-air,
Refrigeration & Electric Supply,refrigeration-electric-supply,Russellville,Arkansas,+1 479-968-5766,4.7,23,ChIJt-YbN59TzIcRpanBCtR7Saw,"https://search.google.com/local/reviews?placeid=ChIJt-YbN59TzIcRpanBCtR7Saw&q=hvac,+Russellville,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,4,07/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jpope@resupplyco.com,https://www.resupplyco.com/,35.2828058,-93.1422267,https://atlasgrowth.ai/t/modern-trust/refrigeration-electric-supply,
"Roy's Heating & Cooling, Inc",roys-heating-cooling-inc,Russellville,Arkansas,+1 479-970-6826,4.9,24,ChIJDyiOphlTzIcRWe6a6gqYyGU,"https://search.google.com/local/reviews?placeid=ChIJDyiOphlTzIcRWe6a6gqYyGU&q=hvac,+Russellville,+AR,+US&authuser=0&hl=en&gl=US",logo,1,1,1,3,06/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",roysheatingandair@yahoo.com,https://roysheatingandair.com/,35.315214,-93.1335129,https://atlasgrowth.ai/t/modern-trust/roys-heating-cooling-inc,/logos/roys-heating-cooling-inc.png
Yates Heating & Air,yates-heating-air,Russellville,Arkansas,+1 479-252-3198,4.8,26,ChIJx22cAVZTzIcRDb4qwsZX8uw,"https://search.google.com/local/reviews?placeid=ChIJx22cAVZTzIcRDb4qwsZX8uw&q=hvac,+Russellville,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,05/2024,"{""monday"": ""8AM-4:30PM"", ""tuesday"": ""8AM-4:30PM"", ""wednesday"": ""8AM-4:30PM"", ""thursday"": ""8AM-4:30PM"", ""friday"": ""8AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",contact@yateshvac.com,http://yateshvac.com/,35.2630831,-93.1028536,https://atlasgrowth.ai/t/modern-trust/yates-heating-air,/logos/yates-heating-air.png
Dodson Heat and Air,dodson-heat-and-air,Searcy,Arkansas,+1 501-593-2525,5.0,185,ChIJIc1nVLTjxw4RPdSXFBOtjjw,"https://search.google.com/local/reviews?placeid=ChIJIc1nVLTjxw4RPdSXFBOtjjw&q=hvac,+Searcy,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,4,40,11/2017,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",dodsonheatandair@gmail.com,http://dodsonheatandair.com/,35.2253124,-91.7039437,https://atlasgrowth.ai/t/modern-trust/dodson-heat-and-air,/logos/dodson-heat-and-air.png
Mason Heat & Air,mason-heat-air,Searcy,Arkansas,+1 501-305-0188,4.9,220,ChIJHV9y0J2p04cRBEkNQffXb9A,"https://search.google.com/local/reviews?placeid=ChIJHV9y0J2p04cRBEkNQffXb9A&q=hvac,+Searcy,+AR,+US&authuser=0&hl=en&gl=US",logo,1,5,10,53,05/2016,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",masonheatandair@outlook.com,https://www.masonheatandair.com/,35.2445634,-91.7398325,https://atlasgrowth.ai/t/modern-trust/mason-heat-air,/logos/mason-heat-air.png
Mohr Air Conditioning,mohr-air-conditioning,Searcy,Arkansas,+1 501-268-2303,4.8,230,ChIJ90ZTtp-p04cR4k0czE_8dm8,"https://search.google.com/local/reviews?placeid=ChIJ90ZTtp-p04cR4k0czE_8dm8&q=hvac,+Searcy,+AR,+US&authuser=0&hl=en&gl=US",logo,4,7,11,72,12/2015,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@mohrac.com,https://www.mohrac.com/,33.0186646,-91.2881134,https://atlasgrowth.ai/t/modern-trust/mohr-air-conditioning,/logos/mohr-air-conditioning.png
Noland Heat and Air,noland-heat-and-air,Searcy,Arkansas,+1 501-239-8743,4.9,274,ChIJ1Y-qaFSt04cRh7oBoNlr9HE,"https://search.google.com/local/reviews?placeid=ChIJ1Y-qaFSt04cRh7oBoNlr9HE&q=hvac,+Searcy,+AR,+US&authuser=0&hl=en&gl=US",logo,2,11,12,75,02/2014,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",rwnoland@gmail.com,https://nolandheatandair.com/?utm_source=gmb,35.2397544,-91.7340924,https://atlasgrowth.ai/t/modern-trust/noland-heat-and-air,/logos/noland-heat-and-air.png
Clement Service LLC Heating & AC,clement-service-llc-heating-ac,Sheridan,Arkansas,,4.6,9,ChIJax0q0ShXLYYRXe9lDZ_rHgg,"https://search.google.com/local/reviews?placeid=ChIJax0q0ShXLYYRXe9lDZ_rHgg&q=hvac,+Sheridan,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,34.3100244,-92.3857975,https://atlasgrowth.ai/t/modern-trust/clement-service-llc-heating-ac,
"Crossroads Heating and Cooling, L.L.C.",crossroads-heating-and-cooling-llc,Sheridan,Arkansas,+1 870-942-7218,3.7,6,ChIJZ_pbqDBZLYYRPfJtbUqEAbY,"https://search.google.com/local/reviews?placeid=ChIJZ_pbqDBZLYYRPfJtbUqEAbY&q=hvac,+Sheridan,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,1,1,03/2025,"{""monday"": ""9AM-5PM"", ""tuesday"": ""9AM-5PM"", ""wednesday"": ""9AM-5PM"", ""thursday"": ""9AM-5PM"", ""friday"": ""9AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",crossroadshvac@att.net,,34.3767475,-92.3805896,https://atlasgrowth.ai/t/modern-trust/crossroads-heating-and-cooling-llc,
"Sisco Heat & Air, Inc.",sisco-heat-air-inc,Sheridan,Arkansas,+1 501-944-2266,3.4,12,ChIJ1zVgIzlXLYYRskjhnEJVfFA,"https://search.google.com/local/reviews?placeid=ChIJ1zVgIzlXLYYRskjhnEJVfFA&q=hvac,+Sheridan,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,1,1,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jsisco21@gmail.com,https://siscoheatandair.com/,34.2718941,-92.3990663,https://atlasgrowth.ai/t/modern-trust/sisco-heat-air-inc,/logos/sisco-heat-air-inc.png
Lohnes Heat & Air,lohnes-heat-air,Sherwood,Arkansas,+1 501-551-2004,5.0,26,ChIJs061DN690ocRlmIcj6E0iJM,"https://search.google.com/local/reviews?placeid=ChIJs061DN690ocRlmIcj6E0iJM&q=hvac,+Sherwood,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,05/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,https://lohnesha.com/,34.8379056,-92.2275464,https://atlasgrowth.ai/t/modern-trust/lohnes-heat-air,
Larkin Mechanical Company,larkin-mechanical-company,Siloam Springs,Arkansas,+1 479-524-6102,4.8,65,ChIJwXv_7ptznooR0Yx-DJcWASQ,"https://search.google.com/local/reviews?placeid=ChIJwXv_7ptznooR0Yx-DJcWASQ&q=hvac,+Siloam+Springs,+AR,+US&authuser=0&hl=en&gl=US",logo,2,14,23,43,10/2022,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",admin@larkinmechanical.com,https://www.larkinmechanicalcompany.com/,36.1843326,-94.5379673,https://atlasgrowth.ai/t/modern-trust/larkin-mechanical-company,/logos/larkin-mechanical-company.png
McDougal Air Repair,mcdougal-air-repair,Siloam Springs,Arkansas,+1 479-599-8209,5.0,8,ChIJwX5lO72iyYcRc8oENl_DRu4,"https://search.google.com/local/reviews?placeid=ChIJwX5lO72iyYcRc8oENl_DRu4&q=hvac,+Siloam+Springs,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,01/2025,,,,36.1889457,-94.5435664,https://atlasgrowth.ai/t/modern-trust/mcdougal-air-repair,
Nick Robinson Heat & Air,nick-robinson-heat-air,Siloam Springs,Arkansas,+1 479-238-3704,5.0,28,ChIJ2errW7uZyYcRSRvyxryOJ94,"https://search.google.com/local/reviews?placeid=ChIJ2errW7uZyYcRSRvyxryOJ94&q=hvac,+Siloam+Springs,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,04/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,https://nickrobinsonheatandair.com/,33.047393,-93.9820294,https://atlasgrowth.ai/t/modern-trust/nick-robinson-heat-air,/logos/nick-robinson-heat-air.png
"Masters of Disasters Leak Detection, Plumbing & Air",masters-of-disasters-leak-detection-plumbing-air,Springdale,Arkansas,+1 479-659-5002,4.9,218,ChIJ___LVyUTyYcR6Q_BufA-b6U,"https://search.google.com/local/reviews?placeid=ChIJ___LVyUTyYcR6Q_BufA-b6U&q=hvac,+Springdale,+AR,+US&authuser=0&hl=en&gl=US",logo,1,5,12,47,06/2016,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,https://mastersofdisastersplumbing.com/,36.2011261,-94.1826091,https://atlasgrowth.ai/t/modern-trust/masters-of-disasters-leak-detection-plumbing-air,/logos/masters-of-disasters-leak-detection-plumbing-air.png
Stith Plumbing & HVAC,stith-plumbing-hvac,Springdale,Arkansas,+1 479-751-9691,4.8,107,ChIJSyRQtbkUyYcRJlXYrLZQbHI,"https://search.google.com/local/reviews?placeid=ChIJSyRQtbkUyYcRJlXYrLZQbHI&q=hvac,+Springdale,+AR,+US&authuser=0&hl=en&gl=US",logo,2,5,6,37,01/2021,"{""monday"": ""7AM-7PM"", ""tuesday"": ""7AM-7PM"", ""wednesday"": ""7AM-7PM"", ""thursday"": ""7AM-7PM"", ""friday"": ""7AM-7PM"", ""saturday"": ""7AM-7PM"", ""sunday"": ""Closed""}",,https://stithplumbingandhvac.com/?utm_source=gbp,36.203887,-94.1329691,https://atlasgrowth.ai/t/modern-trust/stith-plumbing-hvac,/logos/stith-plumbing-hvac.png
TemperaturePro Northwest Arkansas,temperaturepro-northwest-arkansas,Springdale,Arkansas,+1 479-322-3045,4.6,23,ChIJ9wFJLHJryYcREYrCvwkA4lY,"https://search.google.com/local/reviews?placeid=ChIJ9wFJLHJryYcREYrCvwkA4lY&q=hvac,+Springdale,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,07/2024,,tyler.vincer@temperaturepro.com,https://temperaturepro.com/,36.1682286,-94.1441396,https://atlasgrowth.ai/t/modern-trust/temperaturepro-northwest-arkansas,/logos/temperaturepro-northwest-arkansas.png
Trane Supply,trane-supply,Springdale,Arkansas,+1 479-717-7170,4.9,9,ChIJO0dDoNdsyYcRgJ3cCgXuYOk,"https://search.google.com/local/reviews?placeid=ChIJO0dDoNdsyYcRgJ3cCgXuYOk&q=hvac,+Springdale,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,6,01/2025,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",annarbor@tranesupply.com,https://www.tranesupply.com/store-locator/?query=springdale,36.1829681,-94.1907973,https://atlasgrowth.ai/t/modern-trust/trane-supply,
Unlimited Heating and Air LLC,unlimited-heating-and-air-llc,Springdale,Arkansas,+1 479-325-9546,5.0,11,ChIJ0zm6r88aY6oRZ5f9eEDV4G8,"https://search.google.com/local/reviews?placeid=ChIJ0zm6r88aY6oRZ5f9eEDV4G8&q=hvac,+Springdale,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,12/2024,"{""monday"": ""7:30AM-5PM"", ""tuesday"": ""7:30AM-5PM"", ""wednesday"": ""7:30AM-5PM"", ""thursday"": ""7:30AM-5PM"", ""friday"": ""7:30AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,36.1735676,-94.0997726,https://atlasgrowth.ai/t/modern-trust/unlimited-heating-and-air-llc,/logos/unlimited-heating-and-air-llc.png
